,_date_,_time_,comp,round,_day_,venue,_result_,gf,ga,opponent,sca_types_sca,sca_types_passlive,sca_types_passdead,sca_types_drib,sca_types_sh,sca_types_fld,sca_types_def,gca_types_gca,gca_types_passlive,gca_types_passdead,gca_types_drib,gca_types_sh,gca_types_fld,gca_types_def,team
3746,2018-10-27,18:30,La Liga,Matchweek 10,Sat,Home,W,4,0,Eibar,17.0,14.0,0.0,3.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
3747,2018-11-01,16:15,Copa del Rey,Round of 32,Thu,Home,D,1,1,Real Sociedad,,,,,,,,,,,,,,,Celta Vigo
3748,2018-11-04,20:45,La Liga,Matchweek 11,Sun,Away,D,3,3,Betis,27.0,21.0,1.0,1.0,2.0,2.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
3749,2018-11-11,20:45,La Liga,Matchweek 12,Sun,Home,L,2,4,Real Madrid,26.0,15.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3750,2018-11-26,21:00,La Liga,Matchweek 13,Mon,Away,L,1,2,Real Sociedad,13.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3751,2018-12-01,13:00,La Liga,Matchweek 14,Sat,Home,W,2,0,Huesca,23.0,16.0,1.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
3752,2018-12-05,20:30,Copa del Rey,Round of 32,Wed,Away,L,0,2,Real Sociedad,,,,,,,,,,,,,,,Celta Vigo
3753,2018-12-08,18:30,La Liga,Matchweek 15,Sat,Away,W,3,2,Villarreal,25.0,18.0,1.0,2.0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,Celta Vigo
3754,2018-12-14,21:00,La Liga,Matchweek 16,Fri,Home,D,0,0,Leganés,27.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3755,2018-12-22,18:30,La Liga,Matchweek 17,Sat,Away,L,0,2,Barcelona,19.0,12.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3756,2019-01-07,21:00,La Liga,Matchweek 18,Mon,Home,L,1,2,Athletic Club,33.0,20.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
3757,2019-01-11,21:00,La Liga,Matchweek 19,Fri,Away,L,2,4,Rayo Vallecano,21.0,15.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Celta Vigo
3758,2019-01-19,20:45,La Liga,Matchweek 20,Sat,Home,L,1,2,Valencia,21.0,12.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Celta Vigo
3759,2019-01-27,12:00,La Liga,Matchweek 21,Sun,Away,L,1,2,Valladolid,15.0,10.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3760,2019-02-02,20:45,La Liga,Matchweek 22,Sat,Home,W,1,0,Sevilla,17.0,12.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
3761,2019-02-09,13:00,La Liga,Matchweek 23,Sat,Away,L,1,3,Getafe,23.0,11.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Celta Vigo
3762,2019-02-16,13:00,La Liga,Matchweek 24,Sat,Home,L,1,4,Levante,26.0,16.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
3763,2019-02-23,18:30,La Liga,Matchweek 25,Sat,Away,D,0,0,Alavés,14.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3764,2019-03-03,12:00,La Liga,Matchweek 26,Sun,Away,L,0,1,Eibar,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3765,2019-03-10,12:00,La Liga,Matchweek 27,Sun,Home,L,0,1,Betis,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3766,2019-03-16,16:15,La Liga,Matchweek 28,Sat,Away,L,0,2,Real Madrid,10.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3767,2019-03-30,18:30,La Liga,Matchweek 29,Sat,Home,W,3,2,Villarreal,28.0,21.0,3.0,1.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,Celta Vigo
3768,2019-04-03,20:30,La Liga,Matchweek 30,Wed,Away,D,3,3,Huesca,21.0,16.0,0.0,3.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3769,2019-04-07,18:30,La Liga,Matchweek 31,Sun,Home,W,3,1,Real Sociedad,20.0,16.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
3770,2019-04-13,18:30,La Liga,Matchweek 32,Sat,Away,L,0,2,Atlético Madrid,20.0,13.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3771,2019-04-20,13:00,La Liga,Matchweek 33,Sat,Home,W,2,1,Girona,27.0,25.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3772,2019-04-24,20:30,La Liga,Matchweek 34,Wed,Away,D,1,1,Espanyol,33.0,23.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3773,2019-04-27,18:30,La Liga,Matchweek 35,Sat,Away,D,0,0,Leganés,17.0,11.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3774,2019-05-04,20:45,La Liga,Matchweek 36,Sat,Home,W,2,0,Barcelona,25.0,18.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3775,2019-05-12,18:30,La Liga,Matchweek 37,Sun,Away,L,1,3,Athletic Club,7.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
3776,2019-05-18,20:45,La Liga,Matchweek 38,Sat,Home,D,2,2,Rayo Vallecano,21.0,12.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
3777,2018-08-17,20:15,La Liga,Matchweek 1,Fri,Away,D,0,0,Girona,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3778,2018-08-25,22:15,La Liga,Matchweek 2,Sat,Home,L,0,1,Barcelona,11.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3779,2018-08-31,20:00,La Liga,Matchweek 3,Fri,Away,D,0,0,Getafe,14.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3780,2018-09-16,18:30,La Liga,Matchweek 4,Sun,Home,L,0,1,Alavés,28.0,17.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3781,2018-09-22,16:15,La Liga,Matchweek 5,Sat,Away,D,3,3,Celta Vigo,29.0,22.0,2.0,0.0,1.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,Valladolid
3782,2018-09-27,20:00,La Liga,Matchweek 6,Thu,Home,W,2,1,Levante,39.0,33.0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,Valladolid
3783,2018-09-30,16:15,La Liga,Matchweek 7,Sun,Away,W,1,0,Villarreal,15.0,8.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Valladolid
3784,2018-10-07,12:00,La Liga,Matchweek 8,Sun,Home,W,1,0,Huesca,15.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Valladolid
3785,2018-10-21,20:45,La Liga,Matchweek 9,Sun,Away,W,1,0,Betis,11.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3786,2018-10-26,21:00,La Liga,Matchweek 10,Fri,Home,D,1,1,Espanyol,26.0,22.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Valladolid
3787,2018-10-31,20:30,Copa del Rey,Round of 32,Wed,Away,W,2,1,Mallorca,,,,,,,,,,,,,,,Valladolid
3788,2018-11-03,16:15,La Liga,Matchweek 11,Sat,Away,L,0,2,Real Madrid,23.0,16.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3789,2018-11-10,13:00,La Liga,Matchweek 12,Sat,Home,D,0,0,Eibar,14.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3790,2018-11-25,16:15,La Liga,Matchweek 13,Sun,Away,L,0,1,Sevilla,26.0,21.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3791,2018-12-01,16:15,La Liga,Matchweek 14,Sat,Home,L,2,4,Leganés,36.0,28.0,0.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Valladolid
3792,2018-12-05,21:30,Copa del Rey,Round of 32,Wed,Home,W,2,1,Mallorca,,,,,,,,,,,,,,,Valladolid
3793,2018-12-09,18:30,La Liga,Matchweek 15,Sun,Away,W,2,1,Real Sociedad,16.0,11.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Valladolid
3794,2018-12-15,16:15,La Liga,Matchweek 16,Sat,Home,L,2,3,Atlético Madrid,15.0,8.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Valladolid
3795,2018-12-22,20:45,La Liga,Matchweek 17,Sat,Away,D,1,1,Athletic Club,8.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Valladolid
3796,2019-01-05,13:00,La Liga,Matchweek 18,Sat,Home,L,0,1,Rayo Vallecano,20.0,15.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3797,2019-01-09,20:30,Copa del Rey,Round of 16,Wed,Away,L,0,1,Getafe,,,,,,,,,,,,,,,Valladolid
3798,2019-01-12,16:15,La Liga,Matchweek 19,Sat,Away,D,1,1,Valencia,11.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Valladolid
3799,2019-01-15,19:30,Copa del Rey,Round of 16,Tue,Home,D,1,1,Getafe,,,,,,,,,,,,,,,Valladolid
3800,2019-01-20,18:30,La Liga,Matchweek 20,Sun,Away,L,0,2,Levante,24.0,20.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3801,2019-01-27,12:00,La Liga,Matchweek 21,Sun,Home,W,2,1,Celta Vigo,33.0,25.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3802,2019-02-01,21:00,La Liga,Matchweek 22,Fri,Away,L,0,4,Huesca,18.0,11.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3803,2019-02-08,21:00,La Liga,Matchweek 23,Fri,Home,D,0,0,Villarreal,14.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3804,2019-02-16,20:45,La Liga,Matchweek 24,Sat,Away,L,0,1,Barcelona,19.0,11.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3805,2019-02-24,18:30,La Liga,Matchweek 25,Sun,Home,L,0,2,Betis,16.0,8.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3806,2019-03-02,13:00,La Liga,Matchweek 26,Sat,Away,L,1,3,Espanyol,22.0,11.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3807,2019-03-10,20:45,La Liga,Matchweek 27,Sun,Home,L,1,4,Real Madrid,19.0,14.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3808,2019-03-17,12:00,La Liga,Matchweek 28,Sun,Away,W,2,1,Eibar,13.0,9.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Valladolid
3809,2019-03-31,18:30,La Liga,Matchweek 29,Sun,Home,D,1,1,Real Sociedad,18.0,12.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Valladolid
3810,2019-04-04,20:30,La Liga,Matchweek 30,Thu,Away,L,0,1,Leganés,12.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3811,2019-04-07,16:15,La Liga,Matchweek 31,Sun,Home,L,0,2,Sevilla,18.0,13.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3812,2019-04-14,12:00,La Liga,Matchweek 32,Sun,Home,D,2,2,Getafe,15.0,11.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3813,2019-04-19,21:00,La Liga,Matchweek 33,Fri,Away,D,2,2,Alavés,23.0,13.0,4.0,2.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,Valladolid
3814,2019-04-23,20:30,La Liga,Matchweek 34,Tue,Home,W,1,0,Girona,25.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3815,2019-04-27,16:15,La Liga,Matchweek 35,Sat,Away,L,0,1,Atlético Madrid,25.0,16.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3816,2019-05-05,18:30,La Liga,Matchweek 36,Sun,Home,W,1,0,Athletic Club,19.0,12.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3817,2019-05-12,18:30,La Liga,Matchweek 37,Sun,Away,W,2,1,Rayo Vallecano,18.0,9.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,Valladolid
3818,2019-05-18,16:15,La Liga,Matchweek 38,Sat,Home,L,0,2,Valencia,34.0,18.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
3819,2018-08-17,20:15,La Liga,Matchweek 1,Fri,Home,D,0,0,Valladolid,21.0,17.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3820,2018-08-26,22:15,La Liga,Matchweek 2,Sun,Home,L,1,4,Real Madrid,15.0,12.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Girona
3821,2018-08-31,22:00,La Liga,Matchweek 3,Fri,Away,W,1,0,Villarreal,23.0,13.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Girona
3822,2018-09-17,21:00,La Liga,Matchweek 4,Mon,Home,W,3,2,Celta Vigo,19.0,12.0,3.0,1.0,1.0,2.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,Girona
3823,2018-09-23,20:45,La Liga,Matchweek 5,Sun,Away,D,2,2,Barcelona,13.0,7.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,Girona
3824,2018-09-27,22:00,La Liga,Matchweek 6,Thu,Home,L,0,1,Betis,15.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3825,2018-09-30,12:00,La Liga,Matchweek 7,Sun,Away,D,1,1,Huesca,23.0,12.0,4.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Girona
3826,2018-10-06,13:00,La Liga,Matchweek 8,Sat,Home,L,2,3,Eibar,16.0,12.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Girona
3827,2018-10-22,21:00,La Liga,Matchweek 9,Mon,Away,D,0,0,Real Sociedad,19.0,11.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3828,2018-10-27,13:00,La Liga,Matchweek 10,Sat,Home,W,2,1,Rayo Vallecano,28.0,18.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Girona
3829,2018-10-31,20:30,Copa del Rey,Round of 32,Wed,Away,D,2,2,Alavés,,,,,,,,,,,,,,,Girona
3830,2018-11-03,18:30,La Liga,Matchweek 11,Sat,Away,W,1,0,Valencia,8.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Girona
3831,2018-11-10,20:45,La Liga,Matchweek 12,Sat,Home,D,0,0,Leganés,7.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3832,2018-11-25,18:30,La Liga,Matchweek 13,Sun,Away,W,3,1,Espanyol,24.0,15.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,Girona
3833,2018-12-02,16:15,La Liga,Matchweek 14,Sun,Home,D,1,1,Atlético Madrid,25.0,12.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Girona
3834,2018-12-05,19:30,Copa del Rey,Round of 32,Wed,Home,W,2,1,Alavés,,,,,,,,,,,,,,,Girona
3835,2018-12-10,21:00,La Liga,Matchweek 15,Mon,Away,L,0,1,Athletic Club,8.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Girona
3836,2018-12-16,12:00,La Liga,Matchweek 16,Sun,Away,L,0,2,Sevilla,14.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3837,2018-12-21,19:30,La Liga,Matchweek 17,Fri,Home,D,1,1,Getafe,20.0,12.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Girona
3838,2019-01-04,19:00,La Liga,Matchweek 18,Fri,Away,D,2,2,Levante,17.0,8.0,3.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,Girona
3839,2019-01-09,19:30,Copa del Rey,Round of 16,Wed,Home,D,1,1,Atlético Madrid,,,,,,,,,,,,,,,Girona
3840,2019-01-12,18:30,La Liga,Matchweek 19,Sat,Home,D,1,1,Alavés,15.0,8.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Girona
3841,2019-01-16,19:30,Copa del Rey,Round of 16,Wed,Away,D,3,3,Atlético Madrid,,,,,,,,,,,,,,,Girona
3842,2019-01-20,12:00,La Liga,Matchweek 20,Sun,Away,L,2,3,Betis,16.0,13.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Girona
3843,2019-01-24,21:30,Copa del Rey,Quarter-finals,Thu,Away,L,2,4,Real Madrid,,,,,,,,,,,,,,,Girona
3844,2019-01-27,16:15,La Liga,Matchweek 21,Sun,Home,L,0,2,Barcelona,25.0,17.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3845,2019-01-31,21:30,Copa del Rey,Quarter-finals,Thu,Home,L,1,3,Real Madrid,,,,,,,,,,,,,,,Girona
3846,2019-02-03,18:30,La Liga,Matchweek 22,Sun,Away,L,0,3,Eibar,12.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3847,2019-02-09,20:45,La Liga,Matchweek 23,Sat,Home,L,0,2,Huesca,20.0,11.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3848,2019-02-17,12:00,La Liga,Matchweek 24,Sun,Away,W,2,1,Real Madrid,23.0,13.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Girona
3849,2019-02-25,21:00,La Liga,Matchweek 25,Mon,Home,D,0,0,Real Sociedad,19.0,13.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3850,2019-03-01,21:00,La Liga,Matchweek 26,Fri,Away,W,2,0,Rayo Vallecano,18.0,8.0,2.0,2.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Girona
3851,2019-03-10,16:15,La Liga,Matchweek 27,Sun,Home,L,2,3,Valencia,30.0,21.0,5.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,Girona
3852,2019-03-16,20:45,La Liga,Matchweek 28,Sat,Away,W,2,0,Leganés,16.0,12.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Girona
3853,2019-03-29,21:00,La Liga,Matchweek 29,Fri,Home,L,1,2,Athletic Club,12.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Girona
3854,2019-04-02,19:30,La Liga,Matchweek 30,Tue,Away,L,0,2,Atlético Madrid,23.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3855,2019-04-06,13:00,La Liga,Matchweek 31,Sat,Home,L,1,2,Espanyol,24.0,18.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Girona
3856,2019-04-14,18:30,La Liga,Matchweek 32,Sun,Home,L,0,1,Villarreal,26.0,17.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3857,2019-04-20,13:00,La Liga,Matchweek 33,Sat,Away,L,1,2,Celta Vigo,17.0,14.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Girona
3858,2019-04-23,20:30,La Liga,Matchweek 34,Tue,Away,L,0,1,Valladolid,8.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3859,2019-04-28,14:00,La Liga,Matchweek 35,Sun,Home,W,1,0,Sevilla,26.0,15.0,4.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Girona
3860,2019-05-05,12:00,La Liga,Matchweek 36,Sun,Away,L,0,2,Getafe,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
3861,2019-05-12,18:30,La Liga,Matchweek 37,Sun,Home,L,1,2,Levante,22.0,15.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Girona
3862,2019-05-18,20:45,La Liga,Matchweek 38,Sat,Away,L,1,2,Alavés,24.0,19.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Girona
3863,2018-08-19,18:15,La Liga,Matchweek 1,Sun,Away,W,2,1,Eibar,15.0,9.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,Huesca
3864,2018-08-27,22:00,La Liga,Matchweek 2,Mon,Away,D,2,2,Athletic Club,15.0,12.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Huesca
3865,2018-09-02,18:30,La Liga,Matchweek 3,Sun,Away,L,2,8,Barcelona,12.0,10.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Huesca
3866,2018-09-14,21:00,La Liga,Matchweek 4,Fri,Home,L,0,1,Rayo Vallecano,19.0,14.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huesca
3867,2018-09-21,21:00,La Liga,Matchweek 5,Fri,Home,L,0,1,Real Sociedad,19.0,13.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huesca
3868,2018-09-25,22:00,La Liga,Matchweek 6,Tue,Away,L,0,3,Atlético Madrid,10.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huesca
3869,2018-09-30,12:00,La Liga,Matchweek 7,Sun,Home,D,1,1,Girona,25.0,20.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Huesca
3870,2018-10-07,12:00,La Liga,Matchweek 8,Sun,Away,L,0,1,Valladolid,21.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huesca
3871,2018-10-21,18:30,La Liga,Matchweek 9,Sun,Home,L,0,2,Espanyol,20.0,15.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huesca
3872,2018-10-28,20:45,La Liga,Matchweek 10,Sun,Away,L,1,2,Sevilla,22.0,19.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Huesca
3873,2018-11-04,18:30,La Liga,Matchweek 11,Sun,Home,D,1,1,Getafe,30.0,16.0,5.0,2.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Huesca
3874,2018-11-11,12:00,La Liga,Matchweek 12,Sun,Away,L,1,2,Alavés,16.0,9.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Huesca
3875,2018-11-24,18:30,La Liga,Matchweek 13,Sat,Home,D,2,2,Levante,51.0,34.0,6.0,4.0,5.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,Huesca
3876,2018-11-28,20:45,Copa del Rey,Round of 32,Wed,Away,L,0,4,Athletic Club,,,,,,,,,,,,,,,Huesca
3877,2018-12-01,13:00,La Liga,Matchweek 14,Sat,Away,L,0,2,Celta Vigo,15.0,8.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huesca
3878,2018-12-06,18:30,Copa del Rey,Round of 32,Thu,Home,L,0,4,Athletic Club,,,,,,,,,,,,,,,Huesca
