_date_,_time_,comp,round,_day_,home,away,homegoal,xg_home,homeshots,homeshots_on_target,home_distance,home_freekicks,home_penkicks,home_penkicksattempt,awaygoal,xg_away,awayshots,awayshots_on_target,away_distance,away_freekicks,away_penkicks,away_penkicksattempt
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,Sevilla,Valencia,1,0.7,15,4,16.3,0,0,0,0,0.3,8,2,23.1,1,0,0
2020-07-19,18:30:00,La Liga,Matchweek 38,Sun,Villarreal,Eibar,4,2.1,11,4,14.4,0,0,0,0,0.6,10,3,19.7,0,0,0
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,Atlético Madrid,Real Sociedad,1,1.1,6,3,9.8,0,0,0,1,0.3,10,3,21.6,1,0,0
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,Granada,Athletic Club,4,2.2,11,6,17.4,0,0,0,0,0.6,10,3,23.1,0,0,0
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,Levante,Getafe,1,2.1,13,2,16.3,0,0,0,0,2.0,12,4,17.5,1,0,1
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,Leganés,Real Madrid,2,1.4,16,8,16.3,1,0,0,2,1.2,7,4,14.9,0,0,0
2020-07-19,18:30:00,La Liga,Matchweek 38,Sun,Valladolid,Betis,2,1.7,13,4,17.2,0,0,0,0,0.6,9,3,19.2,1,0,0
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,Espanyol,Celta Vigo,0,0.4,8,1,17.3,0,0,0,0,0.5,10,4,21.0,1,0,0
2020-09-12,16:00:00,La Liga,Matchweek 1,Sat,Eibar,Celta Vigo,0,0.4,8,1,22.0,1,0,0,0,0.9,6,3,15.1,0,0,0
2020-09-12,18:30:00,La Liga,Matchweek 1,Sat,Granada,Athletic Club,2,0.3,4,2,17.9,0,0,0,0,0.9,9,2,16.4,0,0,0
2020-09-12,21:00:00,La Liga,Matchweek 1,Sat,Cádiz,Osasuna,0,1.1,12,3,18.0,1,0,0,2,0.9,6,3,19.1,1,0,0
2020-09-13,14:00:00,La Liga,Matchweek 1,Sun,Alavés,Betis,0,1.0,6,2,11.1,0,0,0,1,0.6,11,4,20.3,1,0,0
2020-09-13,21:00:00,La Liga,Matchweek 1,Sun,Valencia,Levante,4,1.8,14,8,20.0,1,0,0,2,2.0,18,8,16.4,0,0,0
2020-09-13,16:00:00,La Liga,Matchweek 1,Sun,Valladolid,Real Sociedad,1,0.6,8,2,12.9,0,0,0,1,0.2,8,2,25.1,1,0,0
2020-09-13,18:30:00,La Liga,Matchweek 1,Sun,Villarreal,Huesca,1,2.1,14,3,14.5,0,1,1,1,0.5,11,3,16.6,0,0,0
2020-09-19,16:00:00,La Liga,Matchweek 2,Sat,Villarreal,Eibar,2,2.2,13,6,11.6,0,0,0,1,1.1,12,4,17.5,0,0,0
2020-09-19,21:00:00,La Liga,Matchweek 2,Sat,Celta Vigo,Valencia,2,2.3,23,6,20.4,2,0,0,1,0.5,9,3,18.6,2,0,0
2020-09-19,18:30:00,La Liga,Matchweek 2,Sat,Getafe,Osasuna,1,0.4,6,1,17.8,0,0,0,0,0.4,10,3,32.3,0,0,0
2020-09-20,21:00:00,La Liga,Matchweek 2,Sun,Real Sociedad,Real Madrid,0,0.5,6,1,14.0,0,0,0,0,0.8,16,4,19.5,0,0,0
2020-09-20,16:00:00,La Liga,Matchweek 2,Sun,Huesca,Cádiz,0,0.2,4,0,17.2,0,0,0,2,1.3,6,4,19.0,0,0,0
2020-09-20,18:30:00,La Liga,Matchweek 2,Sun,Granada,Alavés,2,2.0,10,3,12.0,1,0,0,1,0.6,5,3,18.4,1,0,0
2020-09-20,18:30:00,La Liga,Matchweek 2,Sun,Betis,Valladolid,2,1.4,15,5,21.2,0,1,1,0,0.5,9,2,18.8,1,0,0
2020-09-26,21:00:00,La Liga,Matchweek 3,Sat,Betis,Real Madrid,2,1.1,15,5,18.3,1,0,0,3,3.6,10,2,11.2,1,1,1
2020-09-26,16:00:00,La Liga,Matchweek 3,Sat,Valencia,Huesca,1,0.2,4,2,24.7,1,0,0,1,1.5,17,5,18.8,1,0,0
2020-09-26,18:30:00,La Liga,Matchweek 3,Sat,Elche,Real Sociedad,0,1.3,5,2,19.7,0,0,0,3,3.0,26,6,16.1,1,1,1
2020-09-26,13:00:00,La Liga,Matchweek 3,Sat,Alavés,Getafe,0,1.4,9,0,17.1,1,0,0,0,0.8,11,4,16.2,1,0,0
2020-09-27,16:00:00,La Liga,Matchweek 3,Sun,Atlético Madrid,Granada,6,3.1,16,9,15.0,0,0,1,1,0.9,11,6,19.0,2,0,0
2020-09-27,12:00:00,La Liga,Matchweek 3,Sun,Osasuna,Levante,1,0.6,8,3,18.8,0,0,0,3,2.8,10,4,14.2,0,0,1
2020-09-27,14:00:00,La Liga,Matchweek 3,Sun,Eibar,Athletic Club,1,0.5,7,1,17.4,0,0,0,2,0.7,9,5,18.6,0,0,0
2020-09-27,18:30:00,La Liga,Matchweek 3,Sun,Valladolid,Celta Vigo,1,1.5,9,3,19.2,2,1,1,1,1.2,5,1,16.3,1,0,0
2020-09-27,18:30:00,La Liga,Matchweek 3,Sun,Cádiz,Sevilla,1,1.1,11,5,19.5,0,0,0,3,2.7,14,6,13.1,0,0,0
2020-09-27,21:00:00,La Liga,Matchweek 3,Sun,Barcelona,Villarreal,4,2.6,16,8,14.7,1,1,1,0,0.2,5,1,16.1,0,0,0
2020-09-29,19:00:00,La Liga,Matchweek 4,Tue,Real Sociedad,Valencia,0,0.7,11,3,18.0,3,0,0,1,1.0,9,5,24.5,2,0,0
2020-09-29,21:30:00,La Liga,Matchweek 4,Tue,Getafe,Betis,3,0.7,8,4,21.4,0,0,0,0,0.5,9,2,21.7,1,0,0
2020-09-30,21:30:00,La Liga,Matchweek 4,Wed,Eibar,Elche,0,1.1,12,5,20.9,1,0,1,1,0.7,5,2,13.7,0,0,0
2020-09-30,19:00:00,La Liga,Matchweek 4,Wed,Villarreal,Alavés,3,2.3,10,5,16.9,1,1,1,1,1.5,8,3,16.3,0,0,0
2020-09-30,19:00:00,La Liga,Matchweek 4,Wed,Huesca,Atlético Madrid,0,0.7,9,3,14.8,0,0,0,0,1.3,16,2,19.4,1,0,0
2020-09-30,21:30:00,La Liga,Matchweek 4,Wed,Real Madrid,Valladolid,1,2.2,15,5,14.7,0,0,0,0,0.6,11,5,20.0,0,0,0
2020-10-01,21:30:00,La Liga,Matchweek 4,Thu,Celta Vigo,Barcelona,0,0.5,10,3,17.5,2,0,0,3,0.7,7,4,17.0,1,0,0
2020-10-01,19:00:00,La Liga,Matchweek 4,Thu,Sevilla,Levante,1,1.0,17,2,18.0,0,0,0,0,0.3,3,1,16.3,0,0,0
2020-10-01,19:00:00,La Liga,Matchweek 4,Thu,Athletic Club,Cádiz,0,0.6,13,4,21.1,0,0,0,1,0.2,3,1,16.2,0,0,0
2020-10-03,21:00:00,La Liga,Matchweek 5,Sat,Valencia,Betis,0,0.3,5,2,22.8,0,0,0,2,1.9,17,8,16.7,1,0,0
2020-10-03,16:00:00,La Liga,Matchweek 5,Sat,Atlético Madrid,Villarreal,0,0.6,14,1,23.8,0,0,0,0,0.3,6,2,22.3,0,0,0
2020-10-03,13:00:00,La Liga,Matchweek 5,Sat,Valladolid,Eibar,1,1.2,7,2,20.6,1,0,1,2,1.3,10,4,20.1,1,1,1
2020-10-03,18:30:00,La Liga,Matchweek 5,Sat,Real Sociedad,Getafe,3,2.6,10,5,15.1,0,1,1,0,0.4,5,1,25.3,2,0,0
2020-10-03,18:30:00,La Liga,Matchweek 5,Sat,Elche,Huesca,0,0.3,2,0,12.0,0,0,0,0,2.1,18,4,17.0,0,0,0
2020-10-04,18:30:00,La Liga,Matchweek 5,Sun,Cádiz,Granada,1,1.1,14,3,19.3,2,0,0,1,0.7,14,5,18.5,0,0,0
2020-10-04,21:00:00,La Liga,Matchweek 5,Sun,Barcelona,Sevilla,1,1.8,11,5,21.3,1,0,0,1,0.7,10,1,14.9,0,0,0
2020-10-04,12:00:00,La Liga,Matchweek 5,Sun,Osasuna,Celta Vigo,2,1.1,13,4,20.7,0,0,0,0,0.7,9,4,19.9,0,0,0
2020-10-04,16:00:00,La Liga,Matchweek 5,Sun,Levante,Real Madrid,0,0.9,11,4,18.2,0,0,0,2,1.6,13,3,16.1,0,0,0
2020-10-04,14:00:00,La Liga,Matchweek 5,Sun,Alavés,Athletic Club,1,0.6,8,4,16.7,0,0,0,0,0.6,8,1,19.7,0,0,0
2020-10-17,16:00:00,La Liga,Matchweek 6,Sat,Celta Vigo,Atlético Madrid,0,1.5,15,5,13.8,0,0,0,2,1.1,9,4,15.6,0,0,0
2020-10-17,21:00:00,La Liga,Matchweek 6,Sat,Getafe,Barcelona,1,1.7,8,3,19.8,1,1,1,0,0.9,7,1,17.4,1,0,0
2020-10-17,18:30:00,La Liga,Matchweek 6,Sat,Real Madrid,Cádiz,0,0.8,14,1,18.9,0,0,0,1,1.6,14,4,13.9,0,0,0
2020-10-17,13:00:00,La Liga,Matchweek 6,Sat,Granada,Sevilla,1,1.3,13,3,18.7,0,0,0,0,0.4,8,3,18.2,0,0,0
2020-10-18,12:00:00,La Liga,Matchweek 6,Sun,Eibar,Osasuna,0,0.3,10,6,21.6,1,0,0,0,0.6,8,2,15.8,0,0,0
2020-10-18,18:30:00,La Liga,Matchweek 6,Sun,Huesca,Valladolid,2,1.0,12,7,14.2,0,0,0,2,1.0,4,2,21.3,0,1,1
2020-10-18,16:00:00,La Liga,Matchweek 6,Sun,Villarreal,Valencia,2,1.7,15,5,20.9,1,1,1,1,0.6,11,3,21.0,2,0,0
2020-10-18,21:00:00,La Liga,Matchweek 6,Sun,Betis,Real Sociedad,0,0.4,7,1,15.1,0,0,0,3,1.6,7,4,14.3,0,1,1
2020-10-18,14:00:00,La Liga,Matchweek 6,Sun,Athletic Club,Levante,2,2.4,14,4,13.7,0,0,0,0,0.4,6,1,21.3,0,0,0
2020-10-18,18:30:00,La Liga,Matchweek 6,Sun,Alavés,Elche,0,1.2,14,2,20.4,0,0,0,2,1.2,7,3,15.2,0,0,0
2020-10-23,21:00:00,La Liga,Matchweek 7,Fri,Elche,Valencia,2,0.1,3,2,17.3,0,0,0,1,1.7,14,3,19.8,2,0,0
2020-10-24,16:00:00,La Liga,Matchweek 7,Sat,Barcelona,Real Madrid,1,1.1,10,4,16.8,1,0,0,3,3.3,15,8,14.6,0,1,1
2020-10-24,18:30:00,La Liga,Matchweek 7,Sat,Osasuna,Athletic Club,1,1.0,6,1,26.6,1,1,1,0,0.8,13,6,18.5,1,0,0
2020-10-24,18:30:00,La Liga,Matchweek 7,Sat,Sevilla,Eibar,0,1.7,21,3,17.5,1,0,0,1,0.4,3,1,19.5,0,0,0
2020-10-24,21:00:00,La Liga,Matchweek 7,Sat,Atlético Madrid,Betis,2,1.6,13,6,18.3,1,0,0,0,0.8,12,3,22.2,0,0,0
2020-10-25,18:30:00,La Liga,Matchweek 7,Sun,Getafe,Granada,0,0.8,10,1,16.8,1,0,0,1,1.2,4,1,31.7,1,1,1
2020-10-25,14:00:00,La Liga,Matchweek 7,Sun,Valladolid,Alavés,0,0.4,5,1,13.4,0,0,0,2,2.6,13,3,14.3,0,0,1
2020-10-25,21:00:00,La Liga,Matchweek 7,Sun,Real Sociedad,Huesca,4,1.9,11,4,14.3,0,1,1,1,0.5,7,4,21.8,0,0,0
2020-10-25,16:00:00,La Liga,Matchweek 7,Sun,Cádiz,Villarreal,0,0.2,5,1,17.2,0,0,0,0,0.6,7,3,18.7,1,0,0
2020-10-26,21:00:00,La Liga,Matchweek 7,Mon,Levante,Celta Vigo,1,1.2,10,3,23.7,1,1,1,1,0.9,10,3,19.7,0,0,0
2020-10-30,21:00:00,La Liga,Matchweek 8,Fri,Eibar,Cádiz,0,0.5,9,3,16.8,0,0,0,2,0.8,6,4,16.6,0,0,0
2020-10-31,16:15:00,La Liga,Matchweek 8,Sat,Athletic Club,Sevilla,2,1.2,16,5,16.2,1,0,0,1,0.7,7,2,11.7,0,0,0
2020-10-31,14:00:00,La Liga,Matchweek 8,Sat,Real Madrid,Huesca,4,1.5,13,6,15.9,0,0,0,1,1.1,9,2,25.7,0,0,0
2020-10-31,21:00:00,La Liga,Matchweek 8,Sat,Alavés,Barcelona,1,1.1,4,3,16.9,1,0,0,1,2.3,25,8,17.6,3,0,0
2020-10-31,18:30:00,La Liga,Matchweek 8,Sat,Osasuna,Atlético Madrid,1,0.8,8,3,15.4,0,0,0,3,2.9,9,5,19.0,1,1,2
2020-11-01,16:00:00,La Liga,Matchweek 8,Sun,Celta Vigo,Real Sociedad,1,1.4,8,1,14.4,0,1,1,4,3.4,10,7,10.7,0,0,0
2020-11-01,18:30:00,La Liga,Matchweek 8,Sun,Granada,Levante,1,0.6,5,2,23.9,0,0,0,1,1.0,19,4,19.1,1,0,0
2020-11-01,21:00:00,La Liga,Matchweek 8,Sun,Valencia,Getafe,2,1.4,8,4,26.7,0,1,1,2,2.1,15,5,15.0,0,0,0
2020-11-01,14:00:00,La Liga,Matchweek 8,Sun,Betis,Elche,3,3.1,16,9,16.4,0,0,1,1,0.5,4,2,18.8,0,0,0
2020-11-02,21:00:00,La Liga,Matchweek 8,Mon,Villarreal,Valladolid,2,2.0,11,5,17.4,1,0,0,0,1.0,11,1,14.8,0,0,0
2020-11-06,21:00:00,La Liga,Matchweek 9,Fri,Elche,Celta Vigo,1,1.4,7,0,13.1,0,1,1,1,2.1,14,6,18.8,2,0,0
2020-11-07,14:00:00,La Liga,Matchweek 9,Sat,Huesca,Eibar,1,1.6,15,5,12.7,1,0,0,1,0.8,8,3,21.7,0,0,0
2020-11-07,21:00:00,La Liga,Matchweek 9,Sat,Atlético Madrid,Cádiz,4,1.9,17,7,16.8,0,0,0,0,0.4,10,3,22.4,0,0,0
2020-11-07,18:30:00,La Liga,Matchweek 9,Sat,Sevilla,Osasuna,1,1.3,8,1,22.9,0,1,1,0,0.5,10,2,19.2,1,0,0
2020-11-07,16:15:00,La Liga,Matchweek 9,Sat,Barcelona,Betis,5,4.4,15,7,15.8,0,1,2,2,1.2,12,6,15.4,0,0,0
2020-11-08,18:30:00,La Liga,Matchweek 9,Sun,Valladolid,Athletic Club,2,2.3,5,3,14.4,0,1,1,1,2.1,18,1,15.2,1,1,1
2020-11-08,21:00:00,La Liga,Matchweek 9,Sun,Valencia,Real Madrid,4,2.5,4,1,27.7,0,3,3,1,1.5,16,6,15.2,0,0,0
2020-11-08,18:30:00,La Liga,Matchweek 9,Sun,Levante,Alavés,1,1.8,18,5,15.8,1,0,0,1,0.8,6,2,14.8,0,0,0
2020-11-08,14:00:00,La Liga,Matchweek 9,Sun,Getafe,Villarreal,1,0.7,13,4,19.3,2,0,0,3,2.0,9,5,12.8,0,0,0
2020-11-08,16:15:00,La Liga,Matchweek 9,Sun,Real Sociedad,Granada,2,2.6,20,7,16.9,0,1,2,0,0.8,1,0,44.8,1,0,1
2020-11-20,21:00:00,La Liga,Matchweek 10,Fri,Osasuna,Huesca,1,1.2,18,7,16.1,0,0,0,1,1.0,6,5,15.6,0,0,0
2020-11-21,21:00:00,La Liga,Matchweek 10,Sat,Atlético Madrid,Barcelona,1,0.9,10,2,20.6,0,0,0,0,1.2,13,4,18.4,1,0,0
2020-11-21,16:15:00,La Liga,Matchweek 10,Sat,Villarreal,Real Madrid,1,2.0,12,0,17.0,0,1,1,1,0.6,7,1,18.3,0,0,0
2020-11-21,18:30:00,La Liga,Matchweek 10,Sat,Sevilla,Celta Vigo,4,1.6,14,10,13.5,1,0,0,2,1.6,10,7,12.3,0,0,0
2020-11-21,14:00:00,La Liga,Matchweek 10,Sat,Levante,Elche,1,0.7,13,5,21.3,0,0,0,1,0.7,11,5,16.8,1,0,0
2020-11-22,14:00:00,La Liga,Matchweek 10,Sun,Eibar,Getafe,0,1.8,14,4,18.7,0,0,0,0,0.8,8,4,16.7,0,0,0
2020-11-22,18:30:00,La Liga,Matchweek 10,Sun,Granada,Valladolid,1,1.5,15,6,23.5,0,0,0,3,1.4,9,3,14.9,0,0,0
2020-11-22,16:15:00,La Liga,Matchweek 10,Sun,Cádiz,Real Sociedad,0,0.1,2,0,24.1,1,0,0,1,1.6,14,4,16.6,0,0,0
2020-11-22,21:00:00,La Liga,Matchweek 10,Sun,Alavés,Valencia,2,1.6,12,2,17.5,0,1,1,2,2.7,14,5,15.2,1,0,0
2020-11-23,21:00:00,La Liga,Matchweek 10,Mon,Athletic Club,Betis,4,2.5,14,9,11.8,0,0,0,0,0.4,7,1,16.9,0,0,0
2020-11-27,21:00:00,La Liga,Matchweek 11,Fri,Valladolid,Levante,1,1.3,9,4,18.3,1,0,0,1,1.3,10,2,21.7,0,1,1
2020-11-28,18:30:00,La Liga,Matchweek 11,Sat,Huesca,Sevilla,0,0.2,5,1,22.6,0,0,0,1,1.1,16,4,15.6,0,0,0
2020-11-28,14:00:00,La Liga,Matchweek 11,Sat,Elche,Cádiz,1,0.2,4,3,21.2,1,0,0,1,0.6,6,2,16.5,0,0,0
2020-11-28,21:00:00,La Liga,Matchweek 11,Sat,Real Madrid,Alavés,1,2.3,20,8,16.3,0,0,0,2,2.3,10,5,19.3,0,1,1
2020-11-28,16:15:00,La Liga,Matchweek 11,Sat,Valencia,Atlético Madrid,0,0.1,5,2,25.8,1,0,0,1,0.8,14,5,18.2,0,0,0
2020-11-29,14:00:00,La Liga,Matchweek 11,Sun,Barcelona,Osasuna,4,3.7,20,10,16.3,3,0,0,0,1.1,10,5,22.7,0,0,0
2020-11-29,18:30:00,La Liga,Matchweek 11,Sun,Celta Vigo,Granada,3,3.5,18,8,13.8,0,0,0,1,1.1,9,2,19.4,1,0,0
2020-11-29,16:15:00,La Liga,Matchweek 11,Sun,Getafe,Athletic Club,1,0.7,11,3,21.7,1,0,0,1,0.2,5,2,23.1,1,0,0
2020-11-29,21:00:00,La Liga,Matchweek 11,Sun,Real Sociedad,Villarreal,1,1.9,7,3,12.5,0,1,1,1,1.3,9,1,21.0,0,1,1
2020-11-30,21:00:00,La Liga,Matchweek 11,Mon,Betis,Eibar,0,0.6,7,3,19.1,1,0,0,2,2.6,9,4,24.1,0,1,2
2020-12-04,21:00:00,La Liga,Matchweek 12,Fri,Athletic Club,Celta Vigo,0,0.5,10,0,19.6,1,0,0,2,1.0,6,4,12.3,0,0,0
2020-12-05,16:15:00,La Liga,Matchweek 12,Sat,Sevilla,Real Madrid,0,0.4,11,2,16.9,1,0,0,1,1.6,10,2,14.0,0,0,0
2020-12-05,18:30:00,La Liga,Matchweek 12,Sat,Atlético Madrid,Valladolid,2,1.1,14,4,18.4,0,0,0,0,0.6,13,3,25.2,0,0,0
2020-12-05,21:00:00,La Liga,Matchweek 12,Sat,Cádiz,Barcelona,2,2.3,8,3,15.5,1,0,0,1,2.0,21,8,19.5,4,0,0
2020-12-05,14:00:00,La Liga,Matchweek 12,Sat,Levante,Getafe,3,2.3,13,8,12.7,0,0,0,0,0.6,9,0,16.3,0,0,0
2020-12-06,18:30:00,La Liga,Matchweek 12,Sun,Villarreal,Elche,0,0.7,12,3,18.3,1,0,0,0,0.1,4,0,24.0,0,0,0
2020-12-06,21:00:00,La Liga,Matchweek 12,Sun,Alavés,Real Sociedad,0,0.3,5,1,15.5,0,0,0,0,1.3,13,4,18.5,0,0,0
2020-12-06,16:15:00,La Liga,Matchweek 12,Sun,Osasuna,Betis,0,0.7,11,1,19.0,0,0,0,2,1.5,14,5,16.6,0,0,0
2020-12-06,14:00:00,La Liga,Matchweek 12,Sun,Granada,Huesca,3,1.6,15,6,15.2,1,0,0,3,1.5,16,7,16.4,0,0,0
2020-12-07,21:00:00,La Liga,Matchweek 12,Mon,Eibar,Valencia,0,1.3,19,3,14.7,0,0,0,0,0.8,5,4,21.4,1,0,0
2020-12-11,21:00:00,La Liga,Matchweek 13,Fri,Valladolid,Osasuna,3,1.8,10,5,13.4,0,1,1,2,1.6,13,6,13.3,0,0,0
2020-12-12,16:15:00,La Liga,Matchweek 13,Sat,Getafe,Sevilla,0,0.4,8,1,17.8,1,0,0,1,0.5,8,0,18.4,1,0,0
2020-12-12,21:00:00,La Liga,Matchweek 13,Sat,Real Madrid,Atlético Madrid,2,0.6,12,3,18.7,1,0,0,0,0.4,5,1,16.4,0,0,0
2020-12-12,14:00:00,La Liga,Matchweek 13,Sat,Valencia,Athletic Club,2,1.6,10,1,19.2,1,1,1,2,1.7,12,4,19.5,0,1,1
2020-12-12,18:30:00,La Liga,Matchweek 13,Sat,Huesca,Alavés,1,0.5,11,3,18.7,0,0,0,0,0.2,3,1,13.4,0,0,0
2020-12-13,18:30:00,La Liga,Matchweek 13,Sun,Elche,Granada,0,0.5,9,1,13.1,0,0,0,1,1.6,14,5,13.7,1,0,0
2020-12-13,14:00:00,La Liga,Matchweek 13,Sun,Real Sociedad,Eibar,1,1.2,8,2,18.0,0,0,0,1,1.2,16,4,17.9,1,0,0
2020-12-13,16:15:00,La Liga,Matchweek 13,Sun,Betis,Villarreal,1,0.5,11,5,21.9,2,0,0,1,1.2,7,2,11.4,0,0,0
2020-12-13,21:00:00,La Liga,Matchweek 13,Sun,Barcelona,Levante,1,2.2,24,13,18.4,3,0,0,0,0.9,6,3,18.8,0,0,0
2020-12-14,21:00:00,La Liga,Matchweek 13,Mon,Celta Vigo,Cádiz,4,1.7,6,3,15.3,0,1,1,0,0.8,12,2,16.7,2,0,0
2020-12-15,22:00:00,La Liga,Matchweek 19,Tue,Real Madrid,Athletic Club,3,2.1,18,5,15.4,0,0,0,1,1.2,10,4,19.3,0,0,0
2020-12-16,21:00:00,La Liga,Matchweek 19,Wed,Barcelona,Real Sociedad,2,2.4,14,4,12.9,0,0,0,1,2.2,12,5,15.2,0,0,0
2020-12-18,21:00:00,La Liga,Matchweek 14,Fri,Athletic Club,Huesca,2,1.5,10,2,19.2,0,1,1,0,0.2,6,1,27.0,1,0,0
2020-12-19,16:15:00,La Liga,Matchweek 14,Sat,Barcelona,Valencia,2,2.4,23,8,19.5,1,0,1,2,1.8,11,4,15.3,0,0,0
2020-12-19,18:30:00,La Liga,Matchweek 14,Sat,Osasuna,Villarreal,1,1.0,5,1,25.2,0,1,1,3,2.1,13,7,15.9,2,0,0
2020-12-19,18:30:00,La Liga,Matchweek 14,Sat,Levante,Real Sociedad,2,1.3,14,5,16.4,0,0,0,1,1.7,14,5,15.6,2,0,0
2020-12-19,21:00:00,La Liga,Matchweek 14,Sat,Sevilla,Valladolid,1,1.8,13,2,21.1,2,1,1,1,0.5,12,5,20.2,2,0,0
2020-12-19,14:00:00,La Liga,Matchweek 14,Sat,Atlético Madrid,Elche,3,1.9,11,5,19.5,0,1,1,1,0.7,8,3,16.1,0,0,0
2020-12-20,21:00:00,La Liga,Matchweek 14,Sun,Eibar,Real Madrid,1,0.7,10,3,21.4,1,0,0,3,2.2,12,5,16.4,2,0,0
2020-12-20,18:30:00,La Liga,Matchweek 14,Sun,Cádiz,Getafe,0,0.3,8,1,21.1,1,0,0,2,1.2,6,4,18.5,0,0,0
2020-12-20,14:00:00,La Liga,Matchweek 14,Sun,Celta Vigo,Alavés,2,1.6,12,4,13.3,0,0,0,0,0.6,8,2,16.2,0,0,0
2020-12-20,16:15:00,La Liga,Matchweek 14,Sun,Granada,Betis,2,1.2,7,2,22.2,0,1,1,0,0.6,14,1,19.6,1,0,0
2020-12-22,19:45:00,La Liga,Matchweek 15,Tue,Huesca,Levante,1,1.6,10,1,16.4,1,1,1,1,0.6,9,1,18.1,0,0,0
2020-12-22,17:30:00,La Liga,Matchweek 15,Tue,Valencia,Sevilla,0,0.9,10,4,18.4,1,0,0,1,1.8,19,2,15.3,0,0,0
2020-12-22,22:00:00,La Liga,Matchweek 15,Tue,Valladolid,Barcelona,0,0.7,12,5,19.9,3,0,0,3,3.6,21,10,14.4,0,0,0
2020-12-22,22:00:00,La Liga,Matchweek 15,Tue,Villarreal,Athletic Club,1,1.2,17,6,16.0,0,0,0,1,0.8,9,3,18.2,0,0,0
2020-12-22,19:45:00,La Liga,Matchweek 15,Tue,Real Sociedad,Atlético Madrid,0,0.2,6,1,21.6,1,0,0,2,0.5,8,3,14.2,0,0,0
2020-12-22,17:30:00,La Liga,Matchweek 15,Tue,Elche,Osasuna,2,1.5,7,2,11.3,0,0,0,2,2.4,15,6,15.2,0,0,0
2020-12-23,22:00:00,La Liga,Matchweek 15,Wed,Alavés,Eibar,2,2.3,13,3,16.5,0,0,0,1,0.6,8,4,18.1,0,0,0
2020-12-23,19:45:00,La Liga,Matchweek 15,Wed,Real Madrid,Granada,2,1.3,23,6,17.1,0,0,0,0,0.8,10,2,16.4,0,0,0
2020-12-23,22:00:00,La Liga,Matchweek 15,Wed,Betis,Cádiz,1,0.3,6,1,18.0,0,0,0,0,0.8,6,3,12.0,0,0,0
2020-12-23,17:30:00,La Liga,Matchweek 15,Wed,Getafe,Celta Vigo,1,0.2,6,3,19.7,0,0,0,1,0.8,1,1,25.6,0,1,1
2020-12-29,17:00:00,La Liga,Matchweek 16,Tue,Sevilla,Villarreal,2,1.9,9,2,14.2,0,1,1,0,0.6,6,2,14.5,0,0,0
2020-12-29,21:30:00,La Liga,Matchweek 16,Tue,Cádiz,Valladolid,0,0.9,8,3,15.6,1,0,0,0,0.5,7,1,14.8,0,0,0
2020-12-29,19:15:00,La Liga,Matchweek 16,Tue,Barcelona,Eibar,1,2.6,15,5,16.4,0,0,1,1,0.6,9,3,23.0,1,0,0
2020-12-29,21:30:00,La Liga,Matchweek 16,Tue,Levante,Betis,4,1.2,10,5,11.5,0,0,0,3,3.0,19,6,14.3,0,1,1
2020-12-30,17:00:00,La Liga,Matchweek 16,Wed,Granada,Valencia,2,2.3,24,5,18.9,2,0,0,1,1.6,15,6,17.3,1,0,0
2020-12-30,21:30:00,La Liga,Matchweek 16,Wed,Elche,Real Madrid,1,1.0,5,2,23.2,1,1,1,1,1.2,14,6,16.2,0,0,0
2020-12-30,19:15:00,La Liga,Matchweek 16,Wed,Atlético Madrid,Getafe,1,0.7,10,3,15.6,1,0,0,0,0.9,10,2,19.6,1,0,0
2020-12-30,19:15:00,La Liga,Matchweek 16,Wed,Celta Vigo,Huesca,2,2.5,15,6,15.1,0,0,0,1,1.1,16,6,15.8,1,0,0
2020-12-31,16:15:00,La Liga,Matchweek 16,Thu,Osasuna,Alavés,1,0.4,8,2,24.5,1,0,0,1,1.6,14,0,20.5,1,1,1
2020-12-31,14:00:00,La Liga,Matchweek 16,Thu,Athletic Club,Real Sociedad,0,0.2,4,0,17.0,1,0,0,1,1.6,13,3,19.3,3,0,0
2021-01-02,18:30:00,La Liga,Matchweek 17,Sat,Getafe,Valladolid,0,0.6,11,4,20.8,2,0,0,1,1.0,9,2,18.1,1,0,0
2021-01-02,14:00:00,La Liga,Matchweek 17,Sat,Villarreal,Levante,2,1.9,12,7,14.4,0,0,0,1,0.5,9,2,18.5,1,0,0
2021-01-02,21:00:00,La Liga,Matchweek 17,Sat,Real Madrid,Celta Vigo,2,1.2,9,2,18.0,0,0,0,0,0.8,6,0,12.8,0,0,0
2021-01-02,16:15:00,La Liga,Matchweek 17,Sat,Betis,Sevilla,1,2.4,14,1,23.7,0,1,2,1,0.5,7,2,21.0,1,0,0
2021-01-03,21:00:00,La Liga,Matchweek 17,Sun,Huesca,Barcelona,0,0.3,4,4,14.8,0,0,0,1,2.8,20,6,15.8,2,0,0
2021-01-03,18:30:00,La Liga,Matchweek 17,Sun,Eibar,Granada,2,1.9,14,6,19.2,0,0,1,0,0.7,6,3,15.3,1,0,0
