_date_,_time_,comp,round,_day_,attendance,referee,home,away,homegoal,xg_home,awaygoal,xg_away,homeformation,awayformation,homepossession,awaypossession,homecaptain,awaycaptain
2017-12-02,20:45:00,La Liga,Matchweek 14,Sat,44884,Antonio Matéu Lahoz,Athletic Club,Real Madrid,0,1.1,0,1.1,4-4-2,4-4-2◆,35.0,65.0,Markel Susaeta,Sergio Ramos
2017-12-02,16:15:00,La Liga,Matchweek 14,Sat,57394,Santiago Jaime,Atlético Madrid,Real Sociedad,2,2.7,1,1.7,4-4-2,4-3-3,55.0,45.0,Gabi,Xabi Prieto
2017-12-03,16:15:00,La Liga,Matchweek 14,Sun,12480,David Medié,Getafe,Valencia,1,0.8,0,0.6,4-4-2,4-4-2,33.0,67.0,Jorge Molina,Daniel Parejo
2017-12-03,18:30:00,La Liga,Matchweek 14,Sun,4693,Alberto Undiano,Eibar,Espanyol,3,1.8,1,0.4,4-4-2,4-4-2,56.0,44.0,Dani García,Víctor Sánchez
2017-12-03,19:45:00,La Liga,Matchweek 14,Sun,16313,Javier Estrada,Las Palmas,Betis,1,2.2,0,0.4,4-2-3-1,4-1-4-1,56.0,44.0,Jonathan Viera,Joaquín
2017-12-03,12:00:00,La Liga,Matchweek 14,Sun,10017,David Fernández,Leganés,Villarreal,3,0.9,1,1.1,4-4-1-1,4-4-2◆,40.0,60.0,Alexander,Mario Gaspar
2017-12-04,21:00:00,La Liga,Matchweek 14,Mon,7316,Alberola Rojas,Girona,Alavés,2,0.6,3,1.7,3-4-3,4-4-2,55.0,45.0,Álex Granell,Alexis
2017-12-08,21:00:00,La Liga,Matchweek 15,Fri,18567,David Medié,Alavés,Las Palmas,2,3.4,0,0.3,4-4-2,4-2-3-1,36.0,64.0,Manu García,Jonathan Viera
2017-12-09,16:15:00,La Liga,Matchweek 15,Sat,76924,Juan Martínez,Real Madrid,Sevilla,5,3.0,0,0.5,4-4-2,4-3-3,59.0,41.0,Marcelo,Gabriel Mercado
2017-12-09,18:30:00,La Liga,Matchweek 15,Sat,18366,Mario Melero,La Coruña,Leganés,1,1.3,0,0.1,4-2-3-1,4-4-1-1,59.0,41.0,Celso Borges,Alexander
2017-12-09,13:00:00,La Liga,Matchweek 15,Sat,9317,Alberola Rojas,Getafe,Eibar,0,0.5,0,0.9,4-4-2,4-4-2,47.0,53.0,Jorge Molina,Dani García
2017-12-09,20:45:00,La Liga,Matchweek 15,Sat,35633,José Munuera,Valencia,Celta Vigo,2,1.5,1,1.2,4-4-2,4-3-3,38.0,62.0,Daniel Parejo,Hugo Mallo
2017-12-10,18:30:00,La Liga,Matchweek 15,Sun,18005,Javier Estrada,Levante,Athletic Club,1,0.8,2,1.2,4-1-4-1,4-2-3-1,61.0,39.0,José Luis Morales,Markel Susaeta
2017-12-10,12:00:00,La Liga,Matchweek 15,Sun,16834,Carlos del Cerro,Real Sociedad,Málaga,0,1.6,2,1.7,4-3-2-1,4-4-1-1,67.0,33.0,Xabi Prieto,Recio
2017-12-10,16:15:00,La Liga,Matchweek 15,Sun,45517,Alejandro Hernández,Betis,Atlético Madrid,0,0.4,1,0.7,4-2-3-1,4-4-2,72.0,28.0,Joaquín,Gabi
2017-12-10,20:45:00,La Liga,Matchweek 15,Sun,21087,Ricardo de Burgos,Villarreal,Barcelona,0,0.6,2,3.0,4-5-1,4-4-2,32.0,68.0,Mario Gaspar,Lionel Messi
2017-12-11,21:00:00,La Liga,Matchweek 15,Mon,13846,José González,Espanyol,Girona,0,0.3,1,1.1,4-4-2,3-4-3,52.0,48.0,Víctor Sánchez,Álex Granell
2017-12-15,21:00:00,La Liga,Matchweek 16,Fri,25934,Ignacio Iglesias,Sevilla,Levante,0,1.7,0,1.5,4-3-3,4-2-3-1,61.0,39.0,Sergio Escudero,Pedro López Muñoz
2017-12-16,18:30:00,La Liga,Matchweek 16,Sat,5219,Pablo González,Eibar,Valencia,2,0.9,1,1.4,4-4-2,4-4-2,52.0,48.0,Dani García,Daniel Parejo
2017-12-16,16:15:00,La Liga,Matchweek 16,Sat,45504,David Fernández,Athletic Club,Real Sociedad,0,0.6,0,0.8,4-4-1-1,4-3-3,40.0,60.0,Markel Susaeta,Xabi Prieto
2017-12-16,20:45:00,La Liga,Matchweek 16,Sat,49937,Jesús Gil,Atlético Madrid,Alavés,1,0.9,0,0.5,4-4-2,4-4-2,63.0,37.0,Gabi,Manu García
2017-12-17,17:30:00,La Liga,Matchweek 16,Sun,14020,José Sánchez,Las Palmas,Espanyol,2,1.5,2,1.9,4-3-3,4-3-2-1,61.0,39.0,Jonathan Viera,Víctor Sánchez
2017-12-17,16:15:00,La Liga,Matchweek 16,Sun,18215,Javier Estrada,Celta Vigo,Villarreal,0,0.6,1,0.6,4-3-3,4-2-3-1,65.0,35.0,Gustavo Cabral,Mario Gaspar
2017-12-17,12:00:00,La Liga,Matchweek 16,Sun,10095,Alberto Undiano,Girona,Getafe,1,0.3,0,0.3,3-4-3,4-2-2-2,46.0,54.0,Álex Granell,Jorge Molina
2017-12-17,20:45:00,La Liga,Matchweek 16,Sun,53607,Antonio Matéu Lahoz,Barcelona,La Coruña,4,5.9,0,0.4,4-4-2,4-2-3-1,60.0,40.0,Andrés Iniesta,Celso Borges
2017-12-18,21:00:00,La Liga,Matchweek 16,Mon,22488,Alberola Rojas,Málaga,Betis,0,0.9,2,1.5,4-4-2,4-1-4-1,46.0,54.0,Recio,Joaquín
2017-12-19,21:30:00,La Liga,Matchweek 17,Tue,14639,Santiago Jaime,Levante,Leganés,0,0.9,0,0.5,4-1-4-1,4-2-3-1,57.0,43.0,Pedro López Muñoz,Javier Eraso
2017-12-20,19:30:00,La Liga,Matchweek 17,Wed,9231,Ricardo de Burgos,Getafe,Las Palmas,2,2.5,0,2.5,4-4-2,4-2-3-1,35.0,65.0,Jorge Molina,Jonathan Viera
2017-12-20,21:30:00,La Liga,Matchweek 17,Wed,17205,Alejandro Hernández,Real Sociedad,Sevilla,3,1.4,1,0.4,4-3-3,4-2-3-1,49.0,51.0,Xabi Prieto,Sergio Escudero
2017-12-21,21:30:00,La Liga,Matchweek 17,Thu,18733,Alfonso Álvarez,Alavés,Málaga,1,1.7,0,0.3,4-2-3-1,4-4-2,41.0,59.0,Manu García,Recio
2017-12-21,19:30:00,La Liga,Matchweek 17,Thu,4867,Ignacio Iglesias,Eibar,Girona,4,2.0,1,0.3,4-4-2,3-4-3,49.0,51.0,Dani García,Cristhian Stuani
2017-12-22,21:30:00,La Liga,Matchweek 17,Fri,19327,Mario Melero,Espanyol,Atlético Madrid,1,0.9,0,0.5,4-4-2,4-4-2,45.0,55.0,Javi López,Gabi
2017-12-22,19:30:00,La Liga,Matchweek 17,Fri,42713,Juan Martínez,Betis,Athletic Club,0,1.0,2,2.5,4-2-3-1,4-2-3-1,53.0,47.0,Joaquín,Markel Susaeta
2017-12-23,16:15:00,La Liga,Matchweek 17,Sat,39181,Daniel Trujillo,Valencia,Villarreal,0,1.5,1,1.0,4-4-2,4-4-2◆,55.0,45.0,Daniel Parejo,Mario Gaspar
2017-12-23,13:00:00,La Liga,Matchweek 17,Sat,80264,José Sánchez,Real Madrid,Barcelona,0,1.0,3,2.5,4-4-2,4-4-2,45.0,55.0,Sergio Ramos,Andrés Iniesta
2017-12-23,18:30:00,La Liga,Matchweek 17,Sat,27877,Alberto Undiano,La Coruña,Celta Vigo,1,1.3,3,1.3,4-2-3-1,4-4-2,54.0,46.0,Celso Borges,Hugo Mallo
2018-01-06,16:15:00,La Liga,Matchweek 18,Sat,27749,David Fernández,Valencia,Girona,2,1.9,1,0.9,4-4-2,3-5-2,59.0,41.0,Daniel Parejo,Álex Granell
2018-01-06,17:30:00,La Liga,Matchweek 18,Sat,12059,José González,Las Palmas,Eibar,1,1.0,2,1.1,4-2-3-1,4-4-2,55.0,45.0,Jonathan Viera,Dani García
2018-01-06,13:00:00,La Liga,Matchweek 18,Sat,47023,José Munuera,Atlético Madrid,Getafe,2,1.4,0,0.6,4-4-2,4-4-2,61.0,39.0,Gabi,Jorge Molina
2018-01-06,20:45:00,La Liga,Matchweek 18,Sat,40282,Jesús Gil,Sevilla,Betis,3,1.4,5,1.4,4-4-2,4-1-4-1,51.0,49.0,Sergio Escudero,Joaquín
2018-01-07,18:30:00,La Liga,Matchweek 18,Sun,15442,David Medié,Villarreal,La Coruña,1,1.4,1,1.0,4-4-2◆,4-3-3,56.0,44.0,Mario Gaspar,Pedro Mosquera
2018-01-07,16:15:00,La Liga,Matchweek 18,Sun,56380,Carlos del Cerro,Barcelona,Levante,3,2.4,0,0.8,4-4-2,4-5-1,70.0,30.0,Andrés Iniesta,Jason
2018-01-07,12:00:00,La Liga,Matchweek 18,Sun,7523,Javier Estrada,Leganés,Real Sociedad,1,1.4,0,0.6,4-2-3-1,4-3-3,33.0,67.0,Gabriel,Xabi Prieto
2018-01-07,18:30:00,La Liga,Matchweek 18,Sun,41000,Pablo González,Athletic Club,Alavés,2,1.8,0,0.2,4-2-3-1,4-2-3-1,61.0,39.0,Markel Susaeta,Manu García
2018-01-07,20:45:00,La Liga,Matchweek 18,Sun,20872,Santiago Jaime,Celta Vigo,Real Madrid,2,1.8,2,1.4,4-4-2,4-4-2◆,51.0,49.0,Hugo Mallo,Marcelo
2018-01-08,21:00:00,La Liga,Matchweek 18,Mon,12149,Antonio Matéu Lahoz,Málaga,Espanyol,0,1.3,1,0.4,4-4-2,4-4-2,59.0,41.0,Recio,Javi López
2018-01-12,21:00:00,La Liga,Matchweek 19,Fri,9513,Juan Martínez,Getafe,Málaga,1,0.7,0,0.5,4-4-2,4-2-3-1,43.0,57.0,Jorge Molina,Recio
2018-01-13,18:30:00,La Liga,Matchweek 19,Sat,6186,Antonio Matéu Lahoz,Eibar,Atlético Madrid,0,0.9,1,1.1,4-2-2-2,4-2-2-2,64.0,36.0,Dani García,Diego Godín
2018-01-13,20:45:00,La Liga,Matchweek 19,Sat,19031,Alberola Rojas,La Coruña,Valencia,1,1.7,2,0.6,4-3-3,4-4-2,53.0,47.0,Pedro Mosquera,Daniel Parejo
2018-01-13,16:15:00,La Liga,Matchweek 19,Sat,63403,Alberto Undiano,Real Madrid,Villarreal,0,2.1,1,1.0,4-4-2◆,4-4-1-1,58.0,42.0,Marcelo,Mario Gaspar
2018-01-13,13:00:00,La Liga,Matchweek 19,Sat,10037,Mario Melero,Girona,Las Palmas,6,3.6,0,0.2,3-4-3,4-3-3,43.0,57.0,Álex Granell,David García
2018-01-14,18:30:00,La Liga,Matchweek 19,Sun,20228,Daniel Trujillo,Espanyol,Athletic Club,1,1.4,1,0.7,4-3-3,4-2-3-1,45.0,55.0,Javi López,Markel Susaeta
2018-01-14,12:00:00,La Liga,Matchweek 19,Sun,17007,Alfonso Álvarez,Levante,Celta Vigo,0,1.4,1,0.2,4-3-2-1,4-3-2-1,38.0,62.0,José Luis Morales,Hugo Mallo
2018-01-14,20:45:00,La Liga,Matchweek 19,Sun,23277,José González,Real Sociedad,Barcelona,2,0.8,4,1.3,4-4-1-1,4-2-2-2,50.0,50.0,Xabi Prieto,Lionel Messi
2018-01-14,16:15:00,La Liga,Matchweek 19,Sun,19413,José Sánchez,Alavés,Sevilla,1,0.4,0,0.6,4-2-2-2,4-2-3-1,39.0,61.0,Manu García,Gabriel Mercado
2018-01-15,21:00:00,La Liga,Matchweek 19,Mon,41777,Ignacio Iglesias,Betis,Leganés,3,2.1,2,1.9,4-3-3,4-2-3-1,74.0,26.0,Joaquín,Unai Bustinza
2018-01-19,21:00:00,La Liga,Matchweek 20,Fri,11457,Jesús Gil,Getafe,Athletic Club,2,3.4,2,1.2,4-2-3-1,4-2-3-1,51.0,49.0,Jorge Molina,Markel Susaeta
2018-01-20,13:00:00,La Liga,Matchweek 20,Sat,19607,Alberto Undiano,Espanyol,Sevilla,0,1.4,3,1.3,4-4-2,4-2-3-1,55.0,45.0,Javi López,Sergio Escudero
2018-01-20,16:15:00,La Liga,Matchweek 20,Sat,55076,Ricardo de Burgos,Atlético Madrid,Girona,1,1.3,1,0.6,3-4-3,3-4-3,55.0,45.0,Saúl Ñíguez,Álex Granell
2018-01-20,19:45:00,La Liga,Matchweek 20,Sat,20242,José Munuera,Las Palmas,Valencia,2,2.6,1,1.8,4-3-3,4-2-2-2,59.0,41.0,Jonathan Viera,Rodrigo
2018-01-20,18:30:00,La Liga,Matchweek 20,Sat,16773,José González,Villarreal,Levante,2,2.9,1,1.3,4-3-3◆,4-3-2-1,58.0,42.0,Mario Gaspar,José Luis Morales
2018-01-21,12:00:00,La Liga,Matchweek 20,Sun,19637,Daniel Trujillo,Alavés,Leganés,2,2.5,2,1.4,4-2-2-2,4-4-1-1,48.0,52.0,Fernando Pacheco,Martín Mantovani
2018-01-21,16:15:00,La Liga,Matchweek 20,Sun,63504,David Fernández,Real Madrid,La Coruña,7,3.2,1,1.8,4-3-2-1,4-3-2-1,63.0,37.0,Marcelo,Pedro Mosquera
2018-01-21,18:30:00,La Liga,Matchweek 20,Sun,19081,Antonio Matéu Lahoz,Real Sociedad,Celta Vigo,1,1.8,2,1.7,4-3-3,4-3-2-1,55.0,45.0,Xabi Prieto,Hugo Mallo
2018-01-21,20:45:00,La Liga,Matchweek 20,Sun,53426,Santiago Jaime,Betis,Barcelona,0,0.4,5,2.4,3-4-3,4-2-2-2,48.0,52.0,Joaquín,Lionel Messi
2018-01-22,21:00:00,La Liga,Matchweek 20,Mon,4520,David Medié,Eibar,Málaga,1,1.7,1,1.3,4-2-2-2,4-2-3-1,68.0,32.0,Dani García,Recio
2018-01-26,21:00:00,La Liga,Matchweek 21,Fri,39331,Mario Melero,Athletic Club,Eibar,1,1.3,1,1.0,4-2-3-1,4-2-3-1,43.0,57.0,Markel Susaeta,Iván Ramis
2018-01-27,18:30:00,La Liga,Matchweek 21,Sat,22125,Alberto Undiano,Málaga,Girona,0,0.5,0,0.6,4-4-2,3-4-3,45.0,55.0,Recio,Álex Granell
2018-01-27,16:15:00,La Liga,Matchweek 21,Sat,47034,Javier Estrada,Valencia,Real Madrid,1,1.7,4,2.9,4-2-2-2,4-3-2-1,42.0,58.0,Daniel Parejo,Marcelo
2018-01-27,20:45:00,La Liga,Matchweek 21,Sat,15052,Carlos del Cerro,Villarreal,Real Sociedad,4,1.3,2,1.2,4-3-1-2◆,3-4-3,37.0,63.0,Mario Gaspar,Xabi Prieto
2018-01-27,13:00:00,La Liga,Matchweek 21,Sat,19973,Pablo González,La Coruña,Levante,2,1.0,2,0.8,4-2-3-1,4-2-3-1,42.0,58.0,Celso Borges,José Luis Morales
2018-01-28,12:00:00,La Liga,Matchweek 21,Sun,10132,Juan Martínez,Leganés,Espanyol,3,0.6,2,1.5,4-2-3-1,4-3-2-1,43.0,57.0,Martín Mantovani,Víctor Sánchez
2018-01-28,16:15:00,La Liga,Matchweek 21,Sun,55363,Alfonso Álvarez,Atlético Madrid,Las Palmas,3,2.4,0,0.4,4-4-2,4-1-4-1,46.0,54.0,Gabi,Jonathan Viera
2018-01-28,20:45:00,La Liga,Matchweek 21,Sun,62369,Ignacio Iglesias,Barcelona,Alavés,2,1.8,1,0.6,4-4-2,4-4-2,77.0,23.0,Andrés Iniesta,Fernando Pacheco
2018-01-28,18:30:00,La Liga,Matchweek 21,Sun,34011,Alberola Rojas,Sevilla,Getafe,1,1.7,1,0.6,4-2-3-1,4-2-3-1,65.0,35.0,Sergio Escudero,Bruno González
2018-01-29,21:00:00,La Liga,Matchweek 21,Mon,14667,José Sánchez,Celta Vigo,Betis,3,1.9,2,1.4,4-4-2,4-2-3-1,42.0,58.0,Hugo Mallo,Joaquín
2018-02-02,21:00:00,La Liga,Matchweek 22,Fri,15626,Alberto Undiano,Real Sociedad,La Coruña,5,2.9,0,0.3,4-1-2-3,4-2-3-1,63.0,37.0,Xabi Prieto,Luisinho
2018-02-03,16:15:00,La Liga,Matchweek 22,Sat,50102,Alberola Rojas,Betis,Villarreal,2,0.8,1,1.6,3-5-2,4-3-1-2◆,54.0,46.0,Antonio Adán,Mario Gaspar
2018-02-03,18:30:00,La Liga,Matchweek 22,Sat,19437,Juan Martínez,Alavés,Celta Vigo,2,0.7,1,1.5,4-4-2,4-4-2,28.0,72.0,Manu García,Iago Aspas
2018-02-03,20:45:00,La Liga,Matchweek 22,Sat,23542,Mario Melero,Levante,Real Madrid,2,1.1,2,2.0,4-5-1,4-3-3,29.0,71.0,José Luis Morales,Sergio Ramos
2018-02-03,13:00:00,La Liga,Matchweek 22,Sat,5311,Daniel Trujillo,Eibar,Sevilla,5,1.7,1,1.5,4-4-2,4-2-3-1,44.0,56.0,Dani García,Nicolás Pareja
2018-02-04,20:45:00,La Liga,Matchweek 22,Sun,49596,Ignacio Iglesias,Atlético Madrid,Valencia,1,0.5,0,0.6,4-4-2,4-4-2,50.0,50.0,Diego Godín,Daniel Parejo
2018-02-04,16:15:00,La Liga,Matchweek 22,Sun,23287,Jesús Gil,Espanyol,Barcelona,1,0.6,1,0.7,4-2-2-2,4-3-3,29.0,71.0,Víctor Sánchez,Andrés Iniesta
2018-02-04,12:00:00,La Liga,Matchweek 22,Sun,10657,Alfonso Álvarez,Getafe,Leganés,0,1.0,0,0.1,4-4-2,4-4-2,50.0,50.0,Jorge Molina,Martín Mantovani
2018-02-04,18:30:00,La Liga,Matchweek 22,Sun,9602,José Munuera,Girona,Athletic Club,2,1.9,0,0.5,3-4-3,5-3-2,40.0,60.0,Álex Granell,Ander Iturraspe
2018-02-05,20:00:00,La Liga,Matchweek 22,Mon,17424,Ricardo de Burgos,Las Palmas,Málaga,1,0.3,0,0.5,4-3-2-1,4-4-2,62.0,38.0,Jonathan Viera,Recio
2018-02-09,21:00:00,La Liga,Matchweek 23,Fri,33679,Javier Estrada,Athletic Club,Las Palmas,0,0.9,0,0.4,4-2-3-1,4-2-3-1,55.0,45.0,Markel Susaeta,Jonathan Viera
2018-02-10,20:45:00,La Liga,Matchweek 23,Sat,63811,Alejandro Hernández,Real Madrid,Real Sociedad,5,4.0,2,1.0,4-4-2,4-4-2,53.0,47.0,Sergio Ramos,Xabi Prieto
2018-02-10,13:00:00,La Liga,Matchweek 23,Sat,14984,Daniel Trujillo,Villarreal,Alavés,1,2.0,2,0.9,4-3-1-2◆,4-4-2,69.0,31.0,Mario Gaspar,Fernando Pacheco
2018-02-10,16:15:00,La Liga,Matchweek 23,Sat,25482,José Sánchez,Málaga,Atlético Madrid,0,0.3,1,0.5,4-4-2,4-4-2,47.0,53.0,Roberto Rosales,Gabi
2018-02-10,18:30:00,La Liga,Matchweek 23,Sat,9327,Pablo González,Leganés,Eibar,0,0.2,1,1.0,4-2-3-1,4-2-2-2,46.0,54.0,Gabriel,Dani García
2018-02-11,16:15:00,La Liga,Matchweek 23,Sun,75681,David Fernández,Barcelona,Getafe,0,1.0,0,0.4,4-4-2,4-2-2-2,77.0,23.0,Lionel Messi,Bruno González
2018-02-11,18:30:00,La Liga,Matchweek 23,Sun,15649,José González,Celta Vigo,Espanyol,2,1.9,2,0.4,4-4-2,4-4-2,70.0,30.0,Hugo Mallo,Víctor Sánchez
2018-02-11,20:45:00,La Liga,Matchweek 23,Sun,38199,David Medié,Valencia,Levante,3,3.3,1,0.2,4-4-2,4-3-3,59.0,41.0,Daniel Parejo,José Luis Morales
2018-02-11,12:00:00,La Liga,Matchweek 23,Sun,33129,Santiago Jaime,Sevilla,Girona,1,1.8,0,1.4,4-2-3-1,3-4-3,55.0,45.0,Sergio Escudero,Álex Granell
2018-02-12,21:00:00,La Liga,Matchweek 23,Mon,20490,Carlos del Cerro,La Coruña,Betis,0,1.4,1,0.9,4-2-3-1,5-3-2,39.0,61.0,Adrián López,Joaquín
2018-02-16,21:00:00,La Liga,Matchweek 24,Fri,9142,Antonio Matéu Lahoz,Girona,Leganés,3,1.4,0,0.7,3-5-2,4-4-1-1,50.0,50.0,Álex Granell,Martín Mantovani
2018-02-17,20:45:00,La Liga,Matchweek 24,Sat,21134,Daniel Trujillo,Málaga,Valencia,1,0.9,2,1.4,4-4-2,4-4-2,33.0,67.0,Recio,Daniel Parejo
2018-02-17,18:30:00,La Liga,Matchweek 24,Sat,19453,Mario Melero,Alavés,La Coruña,1,1.1,0,0.6,4-4-2,4-2-3-1,48.0,52.0,Manu García,Adrián López
2018-02-17,16:15:00,La Liga,Matchweek 24,Sat,6760,Alejandro Hernández,Eibar,Barcelona,0,0.6,2,2.4,4-2-3-1,4-3-3◆,47.0,53.0,Dani García,Andrés Iniesta
2018-02-17,12:00:00,La Liga,Matchweek 24,Sat,19161,Ignacio Iglesias,Las Palmas,Sevilla,1,1.3,2,3.1,4-2-3-1,4-2-3-1,56.0,44.0,David García,Gabriel Mercado
2018-02-18,18:30:00,La Liga,Matchweek 24,Sun,19688,José Munuera,Espanyol,Villarreal,1,1.2,1,1.2,4-2-2-2,4-2-3-1,50.0,50.0,Víctor Sánchez,Mario Gaspar
2018-02-18,12:00:00,La Liga,Matchweek 24,Sun,18189,Santiago Jaime,Real Sociedad,Levante,3,1.5,0,0.7,4-3-3,4-3-3,68.0,32.0,Xabi Prieto,José Luis Morales
2018-02-18,16:15:00,La Liga,Matchweek 24,Sun,60022,José González,Atlético Madrid,Athletic Club,2,1.2,0,0.2,4-4-2,4-1-4-1,59.0,41.0,Koke,Markel Susaeta
2018-02-18,20:45:00,La Liga,Matchweek 24,Sun,53486,Jesús Gil,Betis,Real Madrid,3,1.4,5,1.6,5-4-1,4-4-2,56.0,44.0,Joaquín,Sergio Ramos
2018-02-19,21:00:00,La Liga,Matchweek 24,Mon,8367,Pablo González,Getafe,Celta Vigo,3,1.4,0,0.2,4-4-2,4-3-3,33.0,67.0,Jorge Molina,Hugo Mallo
2018-02-21,18:45:00,La Liga,Matchweek 16,Wed,11423,José González,Leganés,Real Madrid,1,1.5,3,1.6,4-2-3-1,4-2-3-1,39.0,61.0,Gabriel,Sergio Ramos
2018-02-23,21:00:00,La Liga,Matchweek 25,Fri,18028,David Fernández,La Coruña,Espanyol,0,1.9,0,0.5,4-2-3-1,4-2-2-2,51.0,49.0,Adrián López,Víctor Sánchez
2018-02-24,20:45:00,La Liga,Matchweek 25,Sat,85417,Alberola Rojas,Barcelona,Girona,6,3.0,1,1.0,4-4-2,3-4-3,63.0,37.0,Lionel Messi,Álex Granell
2018-02-24,13:00:00,La Liga,Matchweek 25,Sat,15383,Carlos del Cerro,Celta Vigo,Eibar,2,0.9,0,1.3,4-3-3,4-2-2-2,51.0,49.0,Hugo Mallo,Anaitz Arbilla
2018-02-24,18:30:00,La Liga,Matchweek 25,Sat,9325,Santiago Jaime,Leganés,Las Palmas,0,1.4,0,0.6,4-4-1-1,4-2-3-1,45.0,55.0,Gabriel,Vicente Gómez
2018-02-24,16:15:00,La Liga,Matchweek 25,Sat,75181,Javier Estrada,Real Madrid,Alavés,4,2.9,0,0.9,4-4-2,4-4-2,63.0,37.0,Cristiano Ronaldo,Manu García
2018-02-25,12:00:00,La Liga,Matchweek 25,Sun,16125,José Sánchez,Villarreal,Getafe,1,0.8,0,2.1,4-4-2,4-2-3-1,54.0,46.0,Jaume Costa,Francisco Molinero
2018-02-25,18:30:00,La Liga,Matchweek 25,Sun,37195,Pablo González,Valencia,Real Sociedad,2,1.5,1,1.2,4-4-2,4-3-3,35.0,65.0,Daniel Parejo,Asier Illarramendi
2018-02-25,20:45:00,La Liga,Matchweek 25,Sun,37884,Juan Martínez,Sevilla,Atlético Madrid,2,1.5,5,3.0,4-2-3-1,4-4-2,60.0,40.0,Sergio Escudero,Gabi
2018-02-25,16:15:00,La Liga,Matchweek 25,Sun,37518,Alejandro Hernández,Athletic Club,Málaga,2,0.6,1,1.2,4-2-3-1,4-2-2-2,59.0,41.0,Markel Susaeta,Roberto Rosales
2018-02-26,21:00:00,La Liga,Matchweek 25,Mon,16545,Ricardo de Burgos,Levante,Betis,0,0.8,2,1.4,4-4-2,4-2-2-2,32.0,68.0,José Luis Morales,Joaquín
2018-02-27,20:00:00,La Liga,Matchweek 26,Tue,19805,José Sánchez,Espanyol,Real Madrid,1,1.1,0,0.9,4-4-2,4-2-3-1,40.0,60.0,Víctor Sánchez,Sergio Ramos
2018-02-27,21:30:00,La Liga,Matchweek 26,Tue,6392,Daniel Trujillo,Girona,Celta Vigo,1,1.0,0,0.6,3-4-3,4-2-2-2,45.0,55.0,Álex Granell,Hugo Mallo
2018-02-28,21:30:00,La Liga,Matchweek 26,Wed,4056,Mario Melero,Eibar,Villarreal,1,1.4,0,1.1,4-4-2,4-2-2-2,50.0,50.0,Dani García,Mario Gaspar
2018-02-28,19:30:00,La Liga,Matchweek 26,Wed,5097,José Munuera,Getafe,La Coruña,3,1.5,0,0.4,4-4-2,4-2-3-1,43.0,57.0,Jorge Molina,Adrián López
2018-02-28,21:30:00,La Liga,Matchweek 26,Wed,35033,Javier Estrada,Atlético Madrid,Leganés,4,2.2,0,1.0,4-2-2-2,4-2-2-2,65.0,35.0,Diego Godín,Martín Mantovani
2018-02-28,19:30:00,La Liga,Matchweek 26,Wed,34382,Jesús Gil,Athletic Club,Valencia,1,1.2,1,0.2,4-2-3-1,4-4-2,49.0,51.0,Markel Susaeta,Daniel Parejo
2018-02-28,19:30:00,La Liga,Matchweek 26,Wed,15516,Carlos del Cerro,Málaga,Sevilla,0,0.9,1,0.5,4-4-2,4-2-3-1,48.0,52.0,Roberto Rosales,Éver Banega
2018-03-01,21:30:00,La Liga,Matchweek 26,Thu,16812,David Fernández,Alavés,Levante,1,2.5,0,0.4,4-2-2-2,4-5-1,64.0,36.0,Manu García,Pedro López Muñoz
2018-03-01,19:30:00,La Liga,Matchweek 26,Thu,40288,José González,Betis,Real Sociedad,0,0.7,0,1.2,3-5-2,4-3-3,51.0,49.0,Antonio Adán,Asier Illarramendi
2018-03-01,20:00:00,La Liga,Matchweek 26,Thu,23778,Antonio Matéu Lahoz,Las Palmas,Barcelona,1,1.2,1,1.0,4-2-3-1,4-4-2,36.0,64.0,Vicente Gómez,Andrés Iniesta
2018-03-03,16:15:00,La Liga,Matchweek 27,Sat,25185,Alberto Undiano,Sevilla,Athletic Club,2,1.9,0,0.6,4-2-3-1,4-2-3-1,49.0,51.0,Sergio Escudero,Markel Susaeta
2018-03-03,13:00:00,La Liga,Matchweek 27,Sat,14540,Pablo González,Villarreal,Girona,0,0.6,2,0.4,4-3-1-2◆,3-4-3,64.0,36.0,Mario Gaspar,Álex Granell
2018-03-03,18:30:00,La Liga,Matchweek 27,Sat,19317,Santiago Jaime,La Coruña,Eibar,1,1.8,1,0.9,4-3-1-2◆,4-2-3-1,31.0,69.0,Adrián López,Dani García
2018-03-03,18:30:00,La Liga,Matchweek 27,Sat,6937,Ignacio Iglesias,Leganés,Málaga,2,0.6,0,0.4,4-2-3-1,4-2-2-2,60.0,40.0,Gabriel,Roberto Rosales
2018-03-03,20:45:00,La Liga,Matchweek 27,Sat,55106,Mario Melero,Real Madrid,Getafe,3,1.5,1,0.9,4-4-2,4-4-1-1,75.0,25.0,Sergio Ramos,Sergio Mora
2018-03-04,18:30:00,La Liga,Matchweek 27,Sun,21445,Juan Martínez,Real Sociedad,Alavés,2,2.0,1,0.3,4-3-3,4-4-2,60.0,40.0,Asier Illarramendi,Fernando Pacheco
2018-03-04,20:45:00,La Liga,Matchweek 27,Sun,35565,Alejandro Hernández,Valencia,Betis,2,1.5,0,0.5,4-4-2,3-4-3,40.0,60.0,Daniel Parejo,Joaquín
2018-03-04,12:00:00,La Liga,Matchweek 27,Sun,17143,Alberola Rojas,Levante,Espanyol,1,1.4,1,1.1,4-4-2,4-4-2,31.0,69.0,Pedro López Muñoz,Víctor Sánchez
